# energy(eV) alpha
3.055999999999999872e+01 8.222620117315873056e-01
3.057740000000000080e+01 8.176355684122198486e-01
3.059479999999999933e+01 8.173234495118892884e-01
3.061210000000000164e+01 8.080051972778076186e-01
3.062950000000000017e+01 8.032400633171468129e-01
3.064689999999999870e+01 7.982124908462561175e-01
3.066420000000000101e+01 7.916522067895328529e-01
3.068159999999999954e+01 7.831913443016095266e-01
3.069900000000000162e+01 7.757614544068218709e-01
3.071630000000000038e+01 7.677515060683460790e-01
3.073369999999999891e+01 7.576568340075723329e-01
3.075100000000000122e+01 7.473865664625691796e-01
3.076839999999999975e+01 7.477919242576265280e-01
3.078579999999999828e+01 7.500772166744358316e-01
3.080310000000000059e+01 7.550571606677176639e-01
3.082049999999999912e+01 7.608611972031207316e-01
3.083790000000000120e+01 7.642065047776531728e-01
3.085519999999999996e+01 7.658468493939636357e-01
3.087259999999999849e+01 7.669718152600077943e-01
3.089000000000000057e+01 7.685963877023428426e-01
3.090729999999999933e+01 7.696498858077762684e-01
3.092470000000000141e+01 7.673166337145318483e-01
3.094200000000000017e+01 7.665805153571062514e-01
3.095939999999999870e+01 7.639369277602330310e-01
3.097680000000000078e+01 7.602708768336652323e-01
3.099409999999999954e+01 7.572495998448056653e-01
3.101150000000000162e+01 7.495733681522551706e-01
3.102890000000000015e+01 7.346770249110383677e-01
3.104619999999999891e+01 7.157157453861588969e-01
3.106360000000000099e+01 7.113229147219338744e-01
3.108099999999999952e+01 7.083211753747511441e-01
3.109829999999999828e+01 7.153463468781637857e-01
3.111570000000000036e+01 7.202402665997049702e-01
3.113299999999999912e+01 7.234598453167655485e-01
3.115040000000000120e+01 7.270270557059507199e-01
3.116779999999999973e+01 7.298818297735407690e-01
3.118509999999999849e+01 7.288404414186764324e-01
3.120250000000000057e+01 7.298910602777795020e-01
3.121989999999999910e+01 7.308303179464301635e-01
3.123720000000000141e+01 7.324422490055364499e-01
3.125459999999999994e+01 7.314621953802494803e-01
3.127199999999999847e+01 7.310760126690596383e-01
3.128930000000000078e+01 7.319111451757704945e-01
3.130669999999999931e+01 7.355033756494915309e-01
3.132400000000000162e+01 7.410971533706516290e-01
3.134140000000000015e+01 7.379469755054663960e-01
3.135879999999999868e+01 7.401890025013783125e-01
3.137610000000000099e+01 7.449522150114941121e-01
3.139349999999999952e+01 7.473044440351436224e-01
3.141090000000000160e+01 7.482884371204583385e-01
3.142820000000000036e+01 7.519057893568554807e-01
3.144559999999999889e+01 7.553589727139496945e-01
3.146300000000000097e+01 7.397419331804782061e-01
3.148029999999999973e+01 7.411985093142305914e-01
3.149769999999999825e+01 7.385748765832290674e-01
3.151500000000000057e+01 7.401342635085096378e-01
3.153239999999999910e+01 7.398999049533699912e-01
3.154980000000000118e+01 7.400925022486091187e-01
3.156709999999999994e+01 7.412068739272053008e-01
3.158449999999999847e+01 7.419673146886534010e-01
3.160190000000000055e+01 7.449242739207005970e-01
3.161919999999999931e+01 7.466162470517627714e-01
3.163660000000000139e+01 7.497479359941451316e-01
3.165399999999999991e+01 7.523352658845646745e-01
3.167129999999999868e+01 7.553786760733152139e-01
3.168870000000000076e+01 7.576185602200746771e-01
3.170599999999999952e+01 7.566596855635654428e-01
3.172340000000000160e+01 7.545396354698321595e-01
3.174080000000000013e+01 7.499216086333011511e-01
3.175809999999999889e+01 7.455535516546329955e-01
3.177550000000000097e+01 7.418217598439234006e-01
3.179289999999999949e+01 7.384383050044857066e-01
3.181019999999999825e+01 7.321204956251616824e-01
3.182760000000000034e+01 7.224865298756248944e-01
3.184499999999999886e+01 7.129882094402578696e-01
3.186230000000000118e+01 7.016784118600557507e-01
3.187969999999999970e+01 6.900470017450763827e-01
3.189709999999999823e+01 6.797385916994214128e-01
3.191440000000000055e+01 6.685337409450842205e-01
3.193179999999999907e+01 6.598174010300994485e-01
3.194910000000000139e+01 6.536095518245623737e-01
3.196649999999999991e+01 6.486136039556513744e-01
3.198389999999999844e+01 6.436035309855805409e-01
3.200119999999999720e+01 6.399679059801999248e-01
3.201859999999999928e+01 6.375101458912115771e-01
3.203600000000000136e+01 6.349764916808375848e-01
3.205330000000000013e+01 6.324506507612226436e-01
3.207070000000000221e+01 6.296356336288446709e-01
3.208809999999999718e+01 6.274334778125832957e-01
3.210540000000000305e+01 6.265560370056064698e-01
3.212279999999999802e+01 6.261749788491125512e-01
3.214009999999999678e+01 6.238615281194626050e-01
3.215749999999999886e+01 6.228734336980410458e-01
3.217490000000000094e+01 6.229010187254042652e-01
3.219219999999999970e+01 6.248931733672566935e-01
3.220960000000000178e+01 6.259701973185116675e-01
3.222699999999999676e+01 6.279289504138222400e-01
3.224430000000000263e+01 6.305283913168054921e-01
3.226169999999999760e+01 6.333954739172222848e-01
3.227909999999999968e+01 6.364305250932966729e-01
3.229639999999999844e+01 6.399917301011318616e-01
3.231380000000000052e+01 6.440985580625140372e-01
3.233109999999999928e+01 6.490707232788605063e-01
3.234850000000000136e+01 6.551508799135480343e-01
3.236590000000000344e+01 6.630117713538634661e-01
3.238320000000000221e+01 6.746824099564512345e-01
3.240059999999999718e+01 6.917422234398801217e-01
3.241799999999999926e+01 7.040713462360113084e-01
3.243529999999999802e+01 7.149141632081927877e-01
3.245270000000000010e+01 7.045815279621856497e-01
3.247010000000000218e+01 6.955226705792655340e-01
3.248740000000000094e+01 6.777049335414405684e-01
3.250480000000000302e+01 6.638358181704697714e-01
3.252210000000000178e+01 6.440158856555711075e-01
3.253949999999999676e+01 6.287812621703312566e-01
3.255689999999999884e+01 6.071565381762838998e-01
3.257419999999999760e+01 5.797738016180705722e-01
3.259159999999999968e+01 5.663561040424562876e-01
3.260900000000000176e+01 5.547392534122552732e-01
3.262630000000000052e+01 5.468742214355675202e-01
3.264370000000000260e+01 5.399873005080452204e-01
3.266109999999999758e+01 5.340498865384436522e-01
3.267840000000000344e+01 5.283966976837852769e-01
3.269579999999999842e+01 5.267051229360601994e-01
3.271309999999999718e+01 5.234601061105258468e-01
3.273049999999999926e+01 5.238651631485282678e-01
3.274790000000000134e+01 5.270167453064146246e-01
3.276520000000000010e+01 5.319325242447678903e-01
3.278260000000000218e+01 5.368964365982261677e-01
3.279999999999999716e+01 5.406146217910983154e-01
3.281730000000000302e+01 5.441608511862465747e-01
3.283469999999999800e+01 5.477033578626955279e-01
3.285210000000000008e+01 5.521473470624945756e-01
3.286939999999999884e+01 5.568577957987660421e-01
3.288680000000000092e+01 5.612501564185816694e-01
3.290409999999999968e+01 5.651155177101228055e-01
3.292150000000000176e+01 5.683470438344002673e-01
3.293889999999999674e+01 5.718817519206981226e-01
3.295620000000000260e+01 5.757648824926582254e-01
3.297359999999999758e+01 5.797512882996949113e-01
3.299099999999999966e+01 5.831913471147887051e-01
3.300829999999999842e+01 5.871919482730398876e-01
3.302570000000000050e+01 5.911634120807981452e-01
3.304310000000000258e+01 5.946823049697856911e-01
3.306040000000000134e+01 5.981910625772203227e-01
3.307780000000000342e+01 6.014146204743062718e-01
3.309510000000000218e+01 6.045766383764165086e-01
3.311249999999999716e+01 6.070831994399359388e-01
3.312989999999999924e+01 6.090556386311010151e-01
3.314719999999999800e+01 6.108169055725137797e-01
3.316460000000000008e+01 6.124720943664512252e-01
3.318200000000000216e+01 6.140800080811696926e-01
3.319930000000000092e+01 6.160313203604036447e-01
3.321670000000000300e+01 6.182925086208559406e-01
3.323409999999999798e+01 6.212328096575736591e-01
3.325139999999999674e+01 6.246070021361309621e-01
3.326879999999999882e+01 6.287779673332190011e-01
3.328609999999999758e+01 6.341627236046768479e-01
3.330349999999999966e+01 6.408172373978183733e-01
3.332090000000000174e+01 6.463052753691594932e-01
3.333820000000000050e+01 6.507915464994824539e-01
3.335560000000000258e+01 6.550621114415923207e-01
3.337299999999999756e+01 6.588269400950484966e-01
3.339030000000000342e+01 6.618204244159825445e-01
3.340769999999999840e+01 6.603741597111755235e-01
3.342510000000000048e+01 6.517242547321440149e-01
3.344239999999999924e+01 6.365812837883371156e-01
3.345980000000000132e+01 6.202032368448067157e-01
3.347710000000000008e+01 6.065885040293367281e-01
3.349450000000000216e+01 5.956083355760662945e-01
3.351189999999999714e+01 5.899620680445344378e-01
3.352920000000000300e+01 5.894177827339426301e-01
3.354659999999999798e+01 5.910823666248212760e-01
3.356400000000000006e+01 5.916413200663735994e-01
3.358129999999999882e+01 5.949561153279214754e-01
3.359870000000000090e+01 6.029043414133965495e-01
3.361610000000000298e+01 6.098258540487697665e-01
3.363340000000000174e+01 6.154007713779539035e-01
3.365079999999999671e+01 6.198723264010809197e-01
3.366810000000000258e+01 6.238033959285711472e-01
3.368549999999999756e+01 6.271027322980535779e-01
3.370289999999999964e+01 6.297936307510239029e-01
3.372019999999999840e+01 6.320283696847570631e-01
3.373760000000000048e+01 6.335827583487563253e-01
3.375500000000000256e+01 6.357423949559963816e-01
3.377230000000000132e+01 6.366714845243888199e-01
3.378970000000000340e+01 6.360691290054975022e-01
3.380709999999999837e+01 6.381030965906195895e-01
3.382439999999999714e+01 6.392796865603014300e-01
3.384179999999999922e+01 6.428657349841220281e-01
3.385909999999999798e+01 6.458612047020330094e-01
3.387650000000000006e+01 6.482443814613901845e-01
3.389390000000000214e+01 6.501057592375387717e-01
3.391120000000000090e+01 6.520427299489843787e-01
3.392860000000000298e+01 6.538816053868623523e-01
3.394599999999999795e+01 6.552937138397650907e-01
3.396329999999999671e+01 6.566992732783070164e-01
3.398069999999999879e+01 6.588643358121639704e-01
3.399810000000000088e+01 6.610394973061735069e-01
3.401539999999999964e+01 6.637163007471407195e-01
3.403280000000000172e+01 6.644399039148287667e-01
3.405010000000000048e+01 6.623401903297743143e-01
3.406750000000000256e+01 6.649199958806667476e-01
3.408489999999999753e+01 6.670952485223582418e-01
3.410220000000000340e+01 6.700024125881514081e-01
3.411959999999999837e+01 6.710730846757112511e-01
3.413700000000000045e+01 6.691507360418786909e-01
3.415429999999999922e+01 6.708472197076786880e-01
3.417170000000000130e+01 6.725600617656009028e-01
3.418910000000000338e+01 6.744647095702559492e-01
3.420640000000000214e+01 6.766631677095615860e-01
3.422379999999999711e+01 6.791264794551761241e-01
3.424110000000000298e+01 6.810105019694141504e-01
3.425849999999999795e+01 6.818302114532128755e-01
3.427590000000000003e+01 6.813150692744196490e-01
3.429319999999999879e+01 6.786514228351696598e-01
3.431060000000000088e+01 6.754361652888967171e-01
3.432800000000000296e+01 6.722434044731906422e-01
3.434530000000000172e+01 6.726009667921686308e-01
3.436269999999999669e+01 6.729171793577670702e-01
3.438009999999999877e+01 6.739916324848224116e-01
3.439739999999999753e+01 6.745733078206905819e-01
3.441479999999999961e+01 6.738708330387583878e-01
3.443209999999999837e+01 6.735035670091275017e-01
3.444950000000000045e+01 6.736926378075012156e-01
3.446690000000000254e+01 6.734890629903884651e-01
3.448420000000000130e+01 6.729103190037257765e-01
3.450160000000000338e+01 6.724009833858239915e-01
3.451899999999999835e+01 6.721631826156839740e-01
3.453629999999999711e+01 6.716379471881215313e-01
3.455369999999999919e+01 6.715699681486426709e-01
3.457110000000000127e+01 6.719465912507872618e-01
3.458840000000000003e+01 6.719828038977704310e-01
3.460580000000000211e+01 6.705897431957801302e-01
3.462310000000000088e+01 6.687705062864486294e-01
3.464050000000000296e+01 6.687847846353245362e-01
3.465789999999999793e+01 6.699957690348880002e-01
3.467519999999999669e+01 6.712079059470597020e-01
3.469259999999999877e+01 6.723262272194843181e-01
3.471000000000000085e+01 6.734396969312387293e-01
3.472729999999999961e+01 6.743313685841557659e-01
3.474470000000000169e+01 6.751427832361818204e-01
3.476209999999999667e+01 6.763028446734998811e-01
3.477940000000000254e+01 6.773931722915591536e-01
3.479679999999999751e+01 6.784140192410648140e-01
3.481410000000000338e+01 6.794786431519226344e-01
3.483149999999999835e+01 6.804391101112177154e-01
3.484890000000000043e+01 6.814566912125357145e-01
3.486619999999999919e+01 6.823921907070493731e-01
3.488360000000000127e+01 6.831971528912703651e-01
3.490100000000000335e+01 6.844621636357317573e-01
3.491830000000000211e+01 6.856405575909216843e-01
3.493569999999999709e+01 6.865839262292510181e-01
3.495309999999999917e+01 6.874299688452337742e-01
3.497039999999999793e+01 6.880085666706188263e-01
3.498780000000000001e+01 6.886438151960262433e-01
3.500509999999999877e+01 6.889367199902833860e-01
3.502250000000000085e+01 6.887087615060695223e-01
3.503990000000000293e+01 6.885914332882052680e-01
3.505720000000000169e+01 6.886137478557663449e-01
3.507459999999999667e+01 6.879636297520326238e-01
3.509199999999999875e+01 6.872252756285868180e-01
3.510929999999999751e+01 6.870616226362776802e-01
3.512669999999999959e+01 6.871863980797965343e-01
3.514410000000000167e+01 6.874089652173964726e-01
3.516140000000000043e+01 6.876589878482644025e-01
3.517880000000000251e+01 6.878769030443196986e-01
3.519610000000000127e+01 6.884010528432362719e-01
3.521350000000000335e+01 6.892868610246282168e-01
3.523089999999999833e+01 6.906541112812624172e-01
3.524819999999999709e+01 6.923505519526919061e-01
3.526559999999999917e+01 6.942715882307368691e-01
3.528300000000000125e+01 6.964404020869509049e-01
3.530030000000000001e+01 6.986796627963010042e-01
3.531770000000000209e+01 7.010069674858852018e-01
3.533509999999999707e+01 7.033789937376626611e-01
3.535240000000000293e+01 7.057472037514723739e-01
3.536979999999999791e+01 7.080317073230850689e-01
3.538709999999999667e+01 7.102029128776733424e-01
3.540449999999999875e+01 7.121224755178732213e-01
3.542190000000000083e+01 7.139531972752848343e-01
3.543919999999999959e+01 7.155139804422742111e-01
3.545660000000000167e+01 7.168490068625340550e-01
3.547399999999999665e+01 7.178878760693937489e-01
3.549130000000000251e+01 7.186383213451337237e-01
3.550869999999999749e+01 7.194146252410177356e-01
3.552609999999999957e+01 7.200697441405696786e-01
3.554339999999999833e+01 7.202405482693061689e-01
3.556080000000000041e+01 7.200520793238447403e-01
3.557809999999999917e+01 7.203279748570556862e-01
3.559550000000000125e+01 7.206460179345894890e-01
3.561290000000000333e+01 7.207897385554951075e-01
3.563020000000000209e+01 7.205741681834983980e-01
3.564759999999999707e+01 7.204439562961022503e-01
3.566499999999999915e+01 7.200785227951176370e-01
3.568229999999999791e+01 7.194628368753980263e-01
3.569969999999999999e+01 7.186749060712167569e-01
3.571710000000000207e+01 7.178291714704283510e-01
3.573440000000000083e+01 7.164457405673079204e-01
3.575180000000000291e+01 7.144570147647925085e-01
3.576910000000000167e+01 7.132075350842297379e-01
3.578649999999999665e+01 7.127037334929218204e-01
3.580389999999999873e+01 7.126098213948168780e-01
3.582119999999999749e+01 7.126634505632387651e-01
3.583859999999999957e+01 7.127996440553850954e-01
3.585600000000000165e+01 7.133313344073606288e-01
3.587330000000000041e+01 7.139230410609594957e-01
3.589070000000000249e+01 7.148144073493285511e-01
3.590809999999999746e+01 7.160089784879686281e-01
3.592540000000000333e+01 7.171466647798125926e-01
3.594279999999999831e+01 7.183587227128704900e-01
3.596009999999999707e+01 7.194338679239484780e-01
3.597749999999999915e+01 7.202468327563154027e-01
3.599490000000000123e+01 7.204516928765063444e-01
3.601219999999999999e+01 7.201739901778116959e-01
3.602960000000000207e+01 7.200642981132295839e-01
3.604699999999999704e+01 7.201471136319061994e-01
3.606430000000000291e+01 7.202834845868310021e-01
